time,period,step,zon,storage_in,ch_in,wells_in,river_in,hd_in,recharge_in,other_zones_in,total_in,stoarge_out,ch_out,wells_out,river_out,hd_out,recharge_out,other_zones_out,total_out,in_out,perecent_error,z1_in,z2_in,z3_in,z4_in,z5_in,z6_in,z7_in,z1_out,z2_out,z3_out,z4_out,z5_out,z6_out,z7_out
26.6,28,6,1,1.13E+00,0.00E+00,0.00E+00,2.04E+05,0.00E+00,2.12E+02,7.74E+04,2.82E+05,3.15E+04,0.00E+00,2.14E+05,6.97E+03,0.00E+00,0.00E+00,2.96E+04,2.82E+05,-27.90,-0.01,0.00E+00,9.08E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.65E+04,0.00E+00,1.41E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.82E+04
26.7,28,7,1,6.25E-01,0.00E+00,0.00E+00,2.02E+05,0.00E+00,2.12E+02,7.59E+04,2.78E+05,2.77E+04,0.00E+00,2.14E+05,7.02E+03,0.00E+00,0.00E+00,2.96E+04,2.78E+05,-20.20,-0.01,0.00E+00,9.30E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.49E+04,0.00E+00,1.38E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.83E+04
26.8,28,8,1,1.00E+00,0.00E+00,0.00E+00,2.00E+05,0.00E+00,2.12E+02,7.46E+04,2.75E+05,2.45E+04,0.00E+00,2.14E+05,7.06E+03,0.00E+00,0.00E+00,2.96E+04,2.75E+05,-13.10,0,0.00E+00,9.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.37E+04,0.00E+00,1.36E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.83E+04
26.9,28,9,1,1.13E+00,0.00E+00,0.00E+00,1.98E+05,0.00E+00,2.12E+02,7.35E+04,2.72E+05,2.17E+04,0.00E+00,2.14E+05,7.10E+03,0.00E+00,0.00E+00,2.96E+04,2.72E+05,-29.90,-0.01,0.00E+00,9.67E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.26E+04,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.82E+04
27,28,10,1,1.13E+00,0.00E+00,0.00E+00,1.97E+05,0.00E+00,2.12E+02,7.27E+04,2.70E+05,1.94E+04,0.00E+00,2.14E+05,7.13E+03,0.00E+00,0.00E+00,2.95E+04,2.70E+05,-37.20,-0.01,0.00E+00,9.82E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.17E+04,0.00E+00,1.32E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E+04
27.1,29,1,1,2.70E+04,0.00E+00,0.00E+00,2.01E+05,0.00E+00,2.12E+02,7.94E+04,3.08E+05,1.12E+03,0.00E+00,2.72E+05,7.11E+03,0.00E+00,0.00E+00,2.77E+04,3.08E+05,-40.20,-0.01,0.00E+00,1.85E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.76E+04,0.00E+00,9.33E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.68E+04
27.2,29,2,1,2.17E+04,0.00E+00,0.00E+00,2.03E+05,0.00E+00,2.12E+02,8.14E+04,3.06E+05,2.91E+02,0.00E+00,2.72E+05,7.09E+03,0.00E+00,0.00E+00,2.71E+04,3.06E+05,-40.70,-0.01,0.00E+00,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.95E+04,0.00E+00,8.74E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.63E+04
27.3,29,3,1,1.78E+04,0.00E+00,0.00E+00,2.05E+05,0.00E+00,2.12E+02,8.31E+04,3.06E+05,3.94E+01,0.00E+00,2.72E+05,7.07E+03,0.00E+00,0.00E+00,2.68E+04,3.06E+05,-29.20,-0.01,0.00E+00,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.12E+04,0.00E+00,8.56E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E+04
27.4,29,4,1,1.47E+04,0.00E+00,0.00E+00,2.06E+05,0.00E+00,2.12E+02,8.44E+04,3.05E+05,1.88E+00,0.00E+00,2.72E+05,7.05E+03,0.00E+00,0.00E+00,2.65E+04,3.05E+05,-34.10,-0.01,0.00E+00,1.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.25E+04,0.00E+00,8.56E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.56E+04
27.5,29,5,1,1.22E+04,0.00E+00,0.00E+00,2.07E+05,0.00E+00,2.12E+02,8.55E+04,3.05E+05,1.75E+00,0.00E+00,2.72E+05,7.02E+03,0.00E+00,0.00E+00,2.63E+04,3.05E+05,-31.90,-0.01,0.00E+00,1.89E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.36E+04,0.00E+00,8.61E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E+04
27.6,29,6,1,1.01E+04,0.00E+00,0.00E+00,2.08E+05,0.00E+00,2.12E+02,8.64E+04,3.05E+05,2.00E+00,0.00E+00,2.72E+05,7.00E+03,0.00E+00,0.00E+00,2.62E+04,3.05E+05,-24.10,-0.01,0.00E+00,1.88E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.45E+04,0.00E+00,8.68E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+04
27.7,29,7,1,8.49E+03,0.00E+00,0.00E+00,2.09E+05,0.00E+00,2.12E+02,8.71E+04,3.05E+05,2.00E+00,0.00E+00,2.72E+05,6.98E+03,0.00E+00,0.00E+00,2.61E+04,3.05E+05,-22.40,-0.01,0.00E+00,1.87E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.53E+04,0.00E+00,8.75E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+04
27.8,29,8,1,7.14E+03,0.00E+00,0.00E+00,2.10E+05,0.00E+00,2.12E+02,8.77E+04,3.05E+05,1.88E+00,0.00E+00,2.72E+05,6.96E+03,0.00E+00,0.00E+00,2.61E+04,3.05E+05,-20.40,-0.01,0.00E+00,1.86E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.59E+04,0.00E+00,8.81E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+04
27.9,29,9,1,6.04E+03,0.00E+00,0.00E+00,2.10E+05,0.00E+00,2.12E+02,8.82E+04,3.05E+05,2.00E+00,0.00E+00,2.72E+05,6.95E+03,0.00E+00,0.00E+00,2.60E+04,3.05E+05,-18.10,-0.01,0.00E+00,1.85E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.64E+04,0.00E+00,8.87E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+04
28,29,10,1,5.13E+03,0.00E+00,0.00E+00,2.11E+05,0.00E+00,2.12E+02,8.86E+04,3.05E+05,2.25E+00,0.00E+00,2.72E+05,6.94E+03,0.00E+00,0.00E+00,2.60E+04,3.05E+05,-19.00,-0.01,0.00E+00,1.84E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.68E+04,0.00E+00,8.92E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+04
28.1,30,1,1,9.13E+00,0.00E+00,0.00E+00,2.09E+05,0.00E+00,2.12E+02,8.53E+04,2.94E+05,1.56E+04,0.00E+00,2.45E+05,6.95E+03,0.00E+00,0.00E+00,2.66E+04,2.94E+05,-18.90,-0.01,0.00E+00,1.42E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.39E+04,0.00E+00,1.05E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.56E+04
28.2,30,2,1,2.13E+00,0.00E+00,0.00E+00,2.08E+05,0.00E+00,2.12E+02,8.44E+04,2.92E+05,1.34E+04,0.00E+00,2.45E+05,6.96E+03,0.00E+00,0.00E+00,2.68E+04,2.92E+05,-20.10,-0.01,0.00E+00,1.40E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.30E+04,0.00E+00,1.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.57E+04
28.3,30,3,1,1.63E+00,0.00E+00,0.00E+00,2.07E+05,0.00E+00,2.12E+02,8.36E+04,2.91E+05,1.16E+04,0.00E+00,2.45E+05,6.97E+03,0.00E+00,0.00E+00,2.69E+04,2.91E+05,-19.40,-0.01,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.22E+04,0.00E+00,1.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.58E+04
28.4,30,4,1,1.25E+00,0.00E+00,0.00E+00,2.06E+05,0.00E+00,2.12E+02,8.30E+04,2.89E+05,1.00E+04,0.00E+00,2.45E+05,6.99E+03,0.00E+00,0.00E+00,2.70E+04,2.89E+05,-19.50,-0.01,0.00E+00,1.40E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.16E+04,0.00E+00,1.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E+04
28.5,30,5,1,1.38E+00,0.00E+00,0.00E+00,2.05E+05,0.00E+00,2.12E+02,8.24E+04,2.88E+05,8.71E+03,0.00E+00,2.45E+05,7.00E+03,0.00E+00,0.00E+00,2.70E+04,2.88E+05,-21.60,-0.01,0.00E+00,1.40E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.10E+04,0.00E+00,1.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E+04
28.6,30,6,1,1.50E+00,0.00E+00,0.00E+00,2.04E+05,0.00E+00,2.12E+02,8.20E+04,2.87E+05,7.63E+03,0.00E+00,2.45E+05,7.02E+03,0.00E+00,0.00E+00,2.70E+04,2.87E+05,-21.30,-0.01,0.00E+00,1.41E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.06E+04,0.00E+00,1.07E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E+04
28.7,30,7,1,1.50E+00,0.00E+00,0.00E+00,2.04E+05,0.00E+00,2.12E+02,8.17E+04,2.86E+05,6.74E+03,0.00E+00,2.45E+05,7.03E+03,0.00E+00,0.00E+00,2.70E+04,2.86E+05,-16.40,-0.01,0.00E+00,1.42E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.02E+04,0.00E+00,1.07E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E+04
28.8,30,8,1,1.75E+00,0.00E+00,0.00E+00,2.03E+05,0.00E+00,2.12E+02,8.14E+04,2.85E+05,6.00E+03,0.00E+00,2.45E+05,7.04E+03,0.00E+00,0.00E+00,2.70E+04,2.85E+05,-19.40,-0.01,0.00E+00,1.42E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E+04,0.00E+00,1.07E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E+04
28.9,30,9,1,2.50E+00,0.00E+00,0.00E+00,2.03E+05,0.00E+00,2.12E+02,8.11E+04,2.84E+05,5.37E+03,0.00E+00,2.45E+05,7.05E+03,0.00E+00,0.00E+00,2.69E+04,2.84E+05,-33.20,-0.01,0.00E+00,1.43E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.97E+04,0.00E+00,1.06E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E+04
29,30,10,1,1.63E+00,0.00E+00,0.00E+00,2.03E+05,0.00E+00,2.12E+02,8.10E+04,2.84E+05,4.84E+03,0.00E+00,2.45E+05,7.05E+03,0.00E+00,0.00E+00,2.69E+04,2.84E+05,-31.40,-0.01,0.00E+00,1.43E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.95E+04,0.00E+00,1.06E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.58E+04
29.1,31,1,1,1.56E+04,0.00E+00,0.00E+00,2.05E+05,0.00E+00,2.12E+02,8.44E+04,3.05E+05,2.25E+01,0.00E+00,2.72E+05,7.04E+03,0.00E+00,0.00E+00,2.62E+04,3.05E+05,-34.60,-0.01,0.00E+00,1.85E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.25E+04,0.00E+00,9.04E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+04
29.2,31,2,1,1.32E+04,0.00E+00,0.00E+00,2.06E+05,0.00E+00,2.12E+02,8.55E+04,3.05E+05,2.50E+00,0.00E+00,2.72E+05,7.02E+03,0.00E+00,0.00E+00,2.60E+04,3.05E+05,-30.60,-0.01,0.00E+00,1.87E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.36E+04,0.00E+00,8.79E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+04
29.3,31,3,1,1.11E+04,0.00E+00,0.00E+00,2.07E+05,0.00E+00,2.12E+02,8.64E+04,3.05E+05,2.25E+00,0.00E+00,2.72E+05,7.01E+03,0.00E+00,0.00E+00,2.59E+04,3.05E+05,-31.60,-0.01,0.00E+00,1.87E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.45E+04,0.00E+00,8.72E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+04
29.4,31,4,1,9.41E+03,0.00E+00,0.00E+00,2.08E+05,0.00E+00,2.12E+02,8.71E+04,3.05E+05,2.25E+00,0.00E+00,2.72E+05,6.99E+03,0.00E+00,0.00E+00,2.58E+04,3.05E+05,-19.70,-0.01,0.00E+00,1.87E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.53E+04,0.00E+00,8.74E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E+04
29.5,31,5,1,8.01E+03,0.00E+00,0.00E+00,2.09E+05,0.00E+00,2.12E+02,8.78E+04,3.04E+05,2.25E+00,0.00E+00,2.72E+05,6.98E+03,0.00E+00,0.00E+00,2.57E+04,3.05E+05,-22.00,-0.01,0.00E+00,1.86E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.59E+04,0.00E+00,8.78E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+04
29.6,31,6,1,6.84E+03,0.00E+00,0.00E+00,2.09E+05,0.00E+00,2.12E+02,8.83E+04,3.04E+05,1.88E+00,0.00E+00,2.72E+05,6.97E+03,0.00E+00,0.00E+00,2.57E+04,3.04E+05,-22.00,-0.01,0.00E+00,1.85E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.64E+04,0.00E+00,8.82E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+04
29.7,31,7,1,5.88E+03,0.00E+00,0.00E+00,2.10E+05,0.00E+00,2.12E+02,8.87E+04,3.04E+05,2.38E+00,0.00E+00,2.72E+05,6.95E+03,0.00E+00,0.00E+00,2.56E+04,3.04E+05,-24.70,-0.01,0.00E+00,1.85E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.68E+04,0.00E+00,8.87E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+04
29.8,31,8,1,5.08E+03,0.00E+00,0.00E+00,2.10E+05,0.00E+00,2.12E+02,8.90E+04,3.04E+05,2.25E+00,0.00E+00,2.72E+05,6.94E+03,0.00E+00,0.00E+00,2.56E+04,3.04E+05,-25.70,-0.01,0.00E+00,1.84E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.72E+04,0.00E+00,8.91E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+04
29.9,31,9,1,4.42E+03,0.00E+00,0.00E+00,2.10E+05,0.00E+00,2.12E+02,8.93E+04,3.04E+05,2.50E+00,0.00E+00,2.72E+05,6.93E+03,0.00E+00,0.00E+00,2.56E+04,3.04E+05,-20.70,-0.01,0.00E+00,1.83E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.75E+04,0.00E+00,8.94E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+04
30,31,10,1,3.87E+03,0.00E+00,0.00E+00,2.11E+05,0.00E+00,2.12E+02,8.95E+04,3.04E+05,2.50E+00,0.00E+00,2.72E+05,6.93E+03,0.00E+00,0.00E+00,2.56E+04,3.04E+05,-20.20,-0.01,0.00E+00,1.83E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.77E+04,0.00E+00,8.97E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+04
30.1,32,1,1,1.01E+04,0.00E+00,0.00E+00,2.12E+05,0.00E+00,2.12E+02,9.09E+04,3.13E+05,2.63E+00,0.00E+00,2.81E+05,6.91E+03,0.00E+00,0.00E+00,2.54E+04,3.13E+05,-22.50,-0.01,0.00E+00,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.90E+04,0.00E+00,8.49E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+04
30.2,32,2,1,8.73E+03,0.00E+00,0.00E+00,2.13E+05,0.00E+00,2.12E+02,9.15E+04,3.13E+05,2.63E+00,0.00E+00,2.81E+05,6.90E+03,0.00E+00,0.00E+00,2.54E+04,3.13E+05,-26.40,-0.01,0.00E+00,1.97E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.96E+04,0.00E+00,8.44E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+04
30.3,32,3,1,7.60E+03,0.00E+00,0.00E+00,2.13E+05,0.00E+00,2.12E+02,9.20E+04,3.13E+05,2.38E+00,0.00E+00,2.81E+05,6.89E+03,0.00E+00,0.00E+00,2.54E+04,3.13E+05,-26.50,-0.01,0.00E+00,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.01E+04,0.00E+00,8.45E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
30.4,32,4,1,6.64E+03,0.00E+00,0.00E+00,2.14E+05,0.00E+00,2.12E+02,9.24E+04,3.13E+05,2.38E+00,0.00E+00,2.81E+05,6.88E+03,0.00E+00,0.00E+00,2.54E+04,3.13E+05,-27.90,-0.01,0.00E+00,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.05E+04,0.00E+00,8.47E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
30.5,32,5,1,5.84E+03,0.00E+00,0.00E+00,2.14E+05,0.00E+00,2.12E+02,9.28E+04,3.13E+05,2.63E+00,0.00E+00,2.81E+05,6.87E+03,0.00E+00,0.00E+00,2.54E+04,3.13E+05,-26.20,-0.01,0.00E+00,1.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.08E+04,0.00E+00,8.51E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
30.6,32,6,1,5.16E+03,0.00E+00,0.00E+00,2.15E+05,0.00E+00,2.12E+02,9.30E+04,3.13E+05,2.75E+00,0.00E+00,2.81E+05,6.87E+03,0.00E+00,0.00E+00,2.54E+04,3.13E+05,-28.90,-0.01,0.00E+00,1.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.11E+04,0.00E+00,8.54E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
30.7,32,7,1,4.59E+03,0.00E+00,0.00E+00,2.15E+05,0.00E+00,2.12E+02,9.33E+04,3.13E+05,2.25E+00,0.00E+00,2.81E+05,6.86E+03,0.00E+00,0.00E+00,2.54E+04,3.13E+05,-28.50,-0.01,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.13E+04,0.00E+00,8.57E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+04
30.8,32,8,1,4.10E+03,0.00E+00,0.00E+00,2.15E+05,0.00E+00,2.12E+02,9.35E+04,3.13E+05,2.63E+00,0.00E+00,2.81E+05,6.85E+03,0.00E+00,0.00E+00,2.54E+04,3.13E+05,-33.20,-0.01,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.15E+04,0.00E+00,8.60E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+04
30.9,32,9,1,3.68E+03,0.00E+00,0.00E+00,2.15E+05,0.00E+00,2.12E+02,9.36E+04,3.13E+05,2.38E+00,0.00E+00,2.81E+05,6.85E+03,0.00E+00,0.00E+00,2.55E+04,3.13E+05,-28.20,-0.01,0.00E+00,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.17E+04,0.00E+00,8.62E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+04
31,32,10,1,3.32E+03,0.00E+00,0.00E+00,2.16E+05,0.00E+00,2.12E+02,9.38E+04,3.13E+05,3.00E+00,0.00E+00,2.81E+05,6.84E+03,0.00E+00,0.00E+00,2.55E+04,3.13E+05,-33.10,-0.01,0.00E+00,1.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.18E+04,0.00E+00,8.64E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+04
0,1,1,2,0.00E+00,0.00E+00,0.00E+00,2.24E+05,0.00E+00,7.01E+01,4.48E+04,2.69E+05,0.00E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+03,2.69E+05,1.18,0,9.51E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E+04,1.69E+03,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,3.42E+03
0.1,2,1,2,2.24E+01,0.00E+00,0.00E+00,2.24E+05,0.00E+00,7.01E+01,4.48E+04,2.69E+05,3.38E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+03,2.69E+05,20.80,0.01,9.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E+04,1.69E+03,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,3.42E+03
0.2,2,2,2,2.14E+01,0.00E+00,0.00E+00,2.24E+05,0.00E+00,7.01E+01,4.48E+04,2.69E+05,3.75E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+03,2.69E+05,19.70,0.01,9.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E+04,1.70E+03,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,3.42E+03
0.3,2,3,2,2.10E+01,0.00E+00,0.00E+00,2.24E+05,0.00E+00,7.01E+01,4.48E+04,2.69E+05,4.25E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+03,2.69E+05,19.40,0.01,9.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E+04,1.70E+03,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,3.42E+03
0.4,2,4,2,1.98E+01,0.00E+00,0.00E+00,2.24E+05,0.00E+00,7.01E+01,4.48E+04,2.69E+05,4.25E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+03,2.69E+05,18.70,0.01,9.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E+04,1.70E+03,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,3.42E+03
0.5,2,5,2,1.91E+01,0.00E+00,0.00E+00,2.24E+05,0.00E+00,7.01E+01,4.48E+04,2.69E+05,3.50E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+03,2.69E+05,18.50,0.01,9.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E+04,1.70E+03,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,3.42E+03
0.6,2,6,2,1.99E+01,0.00E+00,0.00E+00,2.24E+05,0.00E+00,7.01E+01,4.48E+04,2.69E+05,3.00E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+03,2.69E+05,20.10,0.01,9.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E+04,1.70E+03,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,3.42E+03
0.7,2,7,2,1.81E+01,0.00E+00,0.00E+00,2.24E+05,0.00E+00,7.01E+01,4.48E+04,2.69E+05,4.13E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+03,2.69E+05,18.00,0.01,9.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E+04,1.70E+03,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,3.43E+03
0.8,2,8,2,1.78E+01,0.00E+00,0.00E+00,2.24E+05,0.00E+00,7.01E+01,4.48E+04,2.69E+05,4.00E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+03,2.69E+05,18.10,0.01,9.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E+04,1.70E+03,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,3.43E+03
0.9,2,9,2,1.85E+01,0.00E+00,0.00E+00,2.24E+05,0.00E+00,7.01E+01,4.48E+04,2.69E+05,3.88E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+03,2.69E+05,19.30,0.01,9.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E+04,1.70E+03,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,3.43E+03
1,2,10,2,1.59E+01,0.00E+00,0.00E+00,2.24E+05,0.00E+00,7.01E+01,4.48E+04,2.69E+05,3.63E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,6.46E+03,2.69E+05,17.80,0.01,9.50E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.39E+04,1.70E+03,0.00E+00,1.34E+03,0.00E+00,0.00E+00,0.00E+00,3.43E+03
1.1,3,1,2,0.00E+00,0.00E+00,0.00E+00,2.22E+05,0.00E+00,7.01E+01,4.43E+04,2.66E+05,6.22E+03,0.00E+00,2.54E+05,0.00E+00,0.00E+00,0.00E+00,6.20E+03,2.66E+05,17.50,0.01,1.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.33E+04,1.56E+03,0.00E+00,1.29E+03,0.00E+00,0.00E+00,0.00E+00,3.35E+03
1.2,3,2,2,0.00E+00,0.00E+00,0.00E+00,2.21E+05,0.00E+00,7.01E+01,4.39E+04,2.65E+05,5.19E+03,0.00E+00,2.54E+05,0.00E+00,0.00E+00,0.00E+00,6.20E+03,2.65E+05,18.00,0.01,1.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.29E+04,1.55E+03,0.00E+00,1.29E+03,0.00E+00,0.00E+00,0.00E+00,3.36E+03
1.3,3,3,2,0.00E+00,0.00E+00,0.00E+00,2.21E+05,0.00E+00,7.01E+01,4.36E+04,2.65E+05,4.36E+03,0.00E+00,2.54E+05,0.00E+00,0.00E+00,0.00E+00,6.21E+03,2.65E+05,18.80,0.01,1.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.26E+04,1.55E+03,0.00E+00,1.29E+03,0.00E+00,0.00E+00,0.00E+00,3.37E+03
1.4,3,4,2,0.00E+00,0.00E+00,0.00E+00,2.21E+05,0.00E+00,7.01E+01,4.33E+04,2.64E+05,3.69E+03,0.00E+00,2.54E+05,0.00E+00,0.00E+00,0.00E+00,6.22E+03,2.64E+05,16.70,0.01,1.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.23E+04,1.55E+03,0.00E+00,1.29E+03,0.00E+00,0.00E+00,0.00E+00,3.37E+03
