time,period,step,zone,storage_in,ch_in,wells_in,river_in,hd_in,recharge_in,other_zones_in,total_in,storage_out,ch_out,wells_out,river_out,hd_out,recharge_out,other_zones_out,total_out,in_out,percent_error,z1_in,z2_in,z3_in,z4_in,z5_in,z6_in,z7_in,z1_out,z2_out,z3_out,z4_out,z5_out,z6_out,z7_out
8.90,10.00,9.00,1.00,0.38,0.00,0.00,166892.40,0.00,2.08,77130.31,244025.10,745.00,0.00,218344.90,212.51,0.00,0.00,24709.66,244012.10,13.05,0.01,0.00,1413.13,0.00,0.00,0.00,0.00,75717.19,0.00,805.48,0.00,0.00,0.00,0.00,23904.19
9.00,10.00,10.00,1.00,0.63,0.00,0.00,166838.60,0.00,2.08,77116.32,243957.60,689.75,0.00,218344.90,212.81,0.00,0.00,24700.99,243948.50,9.19,0.00,0.00,1413.84,0.00,0.00,0.00,0.00,75702.48,0.00,805.05,0.00,0.00,0.00,0.00,23895.94
9.10,11.00,1.00,1.00,36026.25,0.00,0.00,171228.50,0.00,2.08,83847.23,291104.10,0.00,0.00,267361.10,195.46,0.00,0.00,23530.42,291087.00,17.13,0.01,0.00,2234.39,0.00,0.00,0.00,0.00,81612.84,0.00,571.18,0.00,0.00,0.00,0.00,22959.23
9.20,11.00,2.00,1.00,30843.25,0.00,0.00,173629.40,0.00,2.08,86241.29,290716.10,0.00,0.00,267361.10,184.01,0.00,0.00,23160.81,290705.90,10.13,0.00,0.00,2286.30,0.00,0.00,0.00,0.00,83954.99,0.00,539.44,0.00,0.00,0.00,0.00,22621.37
9.30,11.00,3.00,1.00,26481.12,0.00,0.00,175782.90,0.00,2.08,88202.96,290469.10,0.00,0.00,267361.10,172.86,0.00,0.00,22921.77,290455.70,13.33,0.00,0.00,2289.04,0.00,0.00,0.00,0.00,85913.91,0.00,530.96,0.00,0.00,0.00,0.00,22390.81
9.40,11.00,4.00,1.00,22836.62,0.00,0.00,177652.80,0.00,2.08,89835.76,290327.30,0.00,0.00,267361.10,162.63,0.00,0.00,22794.31,290318.00,9.27,0.00,0.00,2274.45,0.00,0.00,0.00,0.00,87561.31,0.00,531.60,0.00,0.00,0.00,0.00,22262.71
9.50,11.00,5.00,1.00,19806.38,0.00,0.00,179261.50,0.00,2.08,91182.80,290252.80,0.00,0.00,267361.10,153.55,0.00,0.00,22728.54,290243.20,9.61,0.00,0.00,2254.94,0.00,0.00,0.00,0.00,88927.87,0.00,535.53,0.00,0.00,0.00,0.00,22193.01
9.60,11.00,6.00,1.00,17288.00,0.00,0.00,180640.00,0.00,2.08,92297.37,290227.50,0.00,0.00,267361.10,145.65,0.00,0.00,22708.25,290215.00,12.48,0.00,0.00,2235.66,0.00,0.00,0.00,0.00,90061.71,0.00,540.25,0.00,0.00,0.00,0.00,22168.00
9.70,11.00,7.00,1.00,15179.50,0.00,0.00,181816.70,0.00,2.08,93220.19,290218.50,0.00,0.00,267361.10,138.85,0.00,0.00,22714.28,290214.20,4.25,0.00,0.00,2218.15,0.00,0.00,0.00,0.00,91002.04,0.00,545.02,0.00,0.00,0.00,0.00,22169.26
9.80,11.00,8.00,1.00,13418.62,0.00,0.00,182840.20,0.00,2.08,93982.98,290243.80,0.00,0.00,267361.10,133.02,0.00,0.00,22736.92,290231.00,12.81,0.00,0.00,2202.72,0.00,0.00,0.00,0.00,91780.26,0.00,549.65,0.00,0.00,0.00,0.00,22187.27
9.90,11.00,9.00,1.00,11929.00,0.00,0.00,183720.40,0.00,2.08,94619.84,290271.30,0.00,0.00,267361.10,128.03,0.00,0.00,22772.40,290261.50,9.76,0.00,0.00,2189.47,0.00,0.00,0.00,0.00,92430.36,0.00,553.77,0.00,0.00,0.00,0.00,22218.63
10.00,11.00,10.00,1.00,10668.25,0.00,0.00,184485.60,0.00,2.08,95157.67,290313.60,0.00,0.00,267361.10,123.74,0.00,0.00,22819.75,290304.60,8.97,0.00,0.00,2177.94,0.00,0.00,0.00,0.00,92979.72,0.00,557.48,0.00,0.00,0.00,0.00,22262.28
10.10,12.00,1.00,1.00,36265.75,0.00,0.00,188382.50,0.00,2.08,100748.20,325398.50,0.00,0.00,303009.20,107.27,0.00,0.00,22272.85,325389.40,9.17,0.00,0.00,2823.07,0.00,0.00,0.00,0.00,97925.17,0.00,449.26,0.00,0.00,0.00,0.00,21823.59
10.20,12.00,2.00,1.00,31561.00,0.00,0.00,190752.90,0.00,2.08,102954.40,325270.40,0.00,0.00,303009.20,97.99,0.00,0.00,22152.24,325259.50,10.92,0.00,0.00,2852.77,0.00,0.00,0.00,0.00,100101.70,0.00,428.80,0.00,0.00,0.00,0.00,21723.44
10.30,12.00,3.00,1.00,27564.38,0.00,0.00,192889.50,0.00,2.08,104776.60,325232.60,0.00,0.00,303009.20,91.13,0.00,0.00,22113.48,325213.90,18.70,0.01,0.00,2848.15,0.00,0.00,0.00,0.00,101928.40,0.00,424.45,0.00,0.00,0.00,0.00,21689.03
10.40,12.00,4.00,1.00,24206.00,0.00,0.00,194759.70,0.00,2.08,106279.20,325246.90,0.00,0.00,303009.20,84.84,0.00,0.00,22126.55,325220.60,26.30,0.01,0.00,2831.49,0.00,0.00,0.00,0.00,103447.70,0.00,426.90,0.00,0.00,0.00,0.00,21699.65
10.50,12.00,5.00,1.00,21380.50,0.00,0.00,196382.70,0.00,2.08,107525.60,325290.90,0.00,0.00,303009.20,79.22,0.00,0.00,22176.50,325265.00,25.92,0.01,0.00,2812.27,0.00,0.00,0.00,0.00,104713.30,0.00,431.50,0.00,0.00,0.00,0.00,21745.00
10.60,12.00,6.00,1.00,19001.12,0.00,0.00,197798.80,0.00,2.08,108558.50,325360.50,0.00,0.00,303009.20,74.26,0.00,0.00,22245.97,325329.50,31.01,0.01,0.00,2793.65,0.00,0.00,0.00,0.00,105764.80,0.00,436.50,0.00,0.00,0.00,0.00,21809.47
10.70,12.00,7.00,1.00,16983.62,0.00,0.00,199029.70,0.00,2.08,109415.40,325430.80,0.00,0.00,303009.20,69.92,0.00,0.00,22327.30,325406.50,24.29,0.01,0.00,2777.09,0.00,0.00,0.00,0.00,106638.30,0.00,441.29,0.00,0.00,0.00,0.00,21886.01
10.80,12.00,8.00,1.00,15268.38,0.00,0.00,200115.80,0.00,2.08,110130.40,325516.70,0.00,0.00,303009.20,66.13,0.00,0.00,22417.05,325492.40,24.23,0.01,0.00,2762.40,0.00,0.00,0.00,0.00,107368.00,0.00,445.85,0.00,0.00,0.00,0.00,21971.21
10.90,12.00,9.00,1.00,13804.38,0.00,0.00,201069.20,0.00,2.08,110727.60,325603.30,0.00,0.00,303009.20,63.05,0.00,0.00,22508.81,325581.10,22.18,0.01,0.00,2749.69,0.00,0.00,0.00,0.00,107977.90,0.00,449.93,0.00,0.00,0.00,0.00,22058.89
11.00,12.00,10.00,1.00,12545.00,0.00,0.00,201932.70,0.00,2.08,111228.20,325707.90,0.00,0.00,303009.20,61.44,0.00,0.00,22602.23,325672.90,34.98,0.01,0.00,2738.75,0.00,0.00,0.00,0.00,108489.40,0.00,453.53,0.00,0.00,0.00,0.00,22148.70
11.10,13.00,1.00,1.00,1081.38,0.00,0.00,199468.50,0.00,2.08,106520.50,307072.40,16320.38,0.00,267361.10,64.76,0.00,0.00,23295.42,307041.60,30.76,0.01,0.00,2079.61,0.00,0.00,0.00,0.00,104440.90,0.00,573.31,0.00,0.00,0.00,0.00,22722.11
11.20,13.00,2.00,1.00,447.00,0.00,0.00,198378.30,0.00,2.08,105041.90,303869.20,12862.50,0.00,267361.10,66.53,0.00,0.00,23550.72,303840.80,28.38,0.01,0.00,2033.86,0.00,0.00,0.00,0.00,103008.00,0.00,601.01,0.00,0.00,0.00,0.00,22949.70
11.30,13.00,3.00,1.00,175.38,0.00,0.00,197399.80,0.00,2.08,103835.70,301413.00,10240.75,0.00,267361.10,69.56,0.00,0.00,23725.17,301396.60,16.39,0.01,0.00,2023.30,0.00,0.00,0.00,0.00,101812.40,0.00,609.79,0.00,0.00,0.00,0.00,23115.38
11.40,13.00,4.00,1.00,62.38,0.00,0.00,196579.60,0.00,2.08,102872.60,299516.60,8197.50,0.00,267361.10,72.49,0.00,0.00,23862.51,299493.60,23.00,0.01,0.00,2026.51,0.00,0.00,0.00,0.00,100846.10,0.00,611.00,0.00,0.00,0.00,0.00,23251.51
11.50,13.00,5.00,1.00,21.13,0.00,0.00,195898.00,0.00,2.08,102091.10,298012.30,6596.25,0.00,267361.10,75.15,0.00,0.00,23963.95,297996.40,15.87,0.01,0.00,2033.90,0.00,0.00,0.00,0.00,100057.20,0.00,609.18,0.00,0.00,0.00,0.00,23354.77
11.60,13.00,6.00,1.00,7.25,0.00,0.00,195350.60,0.00,2.08,101458.40,296818.30,5318.00,0.00,267361.10,77.43,0.00,0.00,24042.32,296798.80,19.42,0.01,0.00,2042.19,0.00,0.00,0.00,0.00,99416.18,0.00,606.44,0.00,0.00,0.00,0.00,23435.88
11.70,13.00,7.00,1.00,2.13,0.00,0.00,194908.20,0.00,2.08,100944.90,295857.20,4294.13,0.00,267361.10,79.35,0.00,0.00,24103.09,295837.70,19.57,0.01,0.00,2049.93,0.00,0.00,0.00,0.00,98894.92,0.00,603.76,0.00,0.00,0.00,0.00,23499.33
11.80,13.00,8.00,1.00,1.00,0.00,0.00,194554.90,0.00,2.08,100524.30,295082.20,3472.50,0.00,267361.10,80.95,0.00,0.00,24149.57,295064.10,18.10,0.01,0.00,2056.83,0.00,0.00,0.00,0.00,98467.43,0.00,601.00,0.00,0.00,0.00,0.00,23548.56
11.90,13.00,9.00,1.00,0.88,0.00,0.00,194271.50,0.00,2.08,100179.00,294453.50,2801.75,0.00,267361.10,82.23,0.00,0.00,24187.17,294432.20,21.24,0.01,0.00,2063.30,0.00,0.00,0.00,0.00,98115.73,0.00,599.41,0.00,0.00,0.00,0.00,23587.76
12.00,13.00,10.00,1.00,0.63,0.00,0.00,194044.80,0.00,2.08,99897.22,293944.70,2256.13,0.00,267361.10,83.28,0.00,0.00,24218.59,293919.10,25.61,0.01,0.00,2069.08,0.00,0.00,0.00,0.00,97828.14,0.00,597.91,0.00,0.00,0.00,0.00,23620.68
12.10,14.00,1.00,1.00,24868.88,0.00,0.00,197091.20,0.00,2.08,104719.30,326681.40,0.00,0.00,303009.20,77.83,0.00,0.00,23569.09,326656.20,25.27,0.01,0.00,2728.51,0.00,0.00,0.00,0.00,101990.80,0.00,485.09,0.00,0.00,0.00,0.00,23083.99
12.20,14.00,2.00,1.00,21457.62,0.00,0.00,198714.50,0.00,2.08,106350.60,326524.80,0.00,0.00,303009.20,73.49,0.00,0.00,23419.31,326502.10,22.77,0.01,0.00,2770.69,0.00,0.00,0.00,0.00,103580.00,0.00,460.41,0.00,0.00,0.00,0.00,22958.89
12.30,14.00,3.00,1.00,18563.88,0.00,0.00,200186.50,0.00,2.08,107681.90,326434.40,0.00,0.00,303009.20,69.02,0.00,0.00,23341.48,326419.80,14.68,0.00,0.00,2776.41,0.00,0.00,0.00,0.00,104905.50,0.00,452.84,0.00,0.00,0.00,0.00,22888.65
12.40,14.00,4.00,1.00,16157.50,0.00,0.00,201484.70,0.00,2.08,108768.50,326412.70,0.00,0.00,303009.20,64.76,0.00,0.00,23313.63,326387.60,25.09,0.01,0.00,2768.58,0.00,0.00,0.00,0.00,105999.90,0.00,452.32,0.00,0.00,0.00,0.00,22861.31
12.50,14.00,5.00,1.00,14141.75,0.00,0.00,202613.90,0.00,2.08,109660.30,326418.00,0.00,0.00,303009.20,61.73,0.00,0.00,23321.21,326392.20,25.82,0.01,0.00,2756.81,0.00,0.00,0.00,0.00,106903.50,0.00,453.95,0.00,0.00,0.00,0.00,22867.26
12.60,14.00,6.00,1.00,12470.50,0.00,0.00,203590.80,0.00,2.08,110389.60,326453.00,0.00,0.00,303009.20,59.81,0.00,0.00,23348.31,326417.40,35.67,0.01,0.00,2744.46,0.00,0.00,0.00,0.00,107645.20,0.00,456.78,0.00,0.00,0.00,0.00,22891.53
12.70,14.00,7.00,1.00,11075.88,0.00,0.00,204426.40,0.00,2.08,110986.20,326490.60,0.00,0.00,303009.20,58.13,0.00,0.00,23388.99,326456.40,34.19,0.01,0.00,2732.92,0.00,0.00,0.00,0.00,108253.30,0.00,459.87,0.00,0.00,0.00,0.00,22929.12
12.80,14.00,8.00,1.00,9903.38,0.00,0.00,205153.70,0.00,2.08,111476.60,326535.80,0.00,0.00,303009.20,56.69,0.00,0.00,23437.36,326503.30,32.47,0.01,0.00,2722.90,0.00,0.00,0.00,0.00,108753.70,0.00,462.76,0.00,0.00,0.00,0.00,22974.60
12.90,14.00,9.00,1.00,8913.88,0.00,0.00,205788.40,0.00,2.08,111879.90,326584.20,0.00,0.00,303009.20,55.44,0.00,0.00,23490.61,326555.30,28.92,0.01,0.00,2713.91,0.00,0.00,0.00,0.00,109166.00,0.00,465.37,0.00,0.00,0.00,0.00,23025.24
13.00,14.00,10.00,1.00,8073.25,0.00,0.00,206347.90,0.00,2.08,112214.40,326637.70,0.00,0.00,303009.20,54.35,0.00,0.00,23548.05,326611.60,26.04,0.01,0.00,2706.07,0.00,0.00,0.00,0.00,109508.40,0.00,467.75,0.00,0.00,0.00,0.00,23080.29
13.10,15.00,1.00,1.00,285.13,0.00,0.00,204025.80,0.00,2.08,108014.60,312327.60,16287.00,0.00,271817.10,57.54,0.00,0.00,24142.40,312304.10,23.57,0.01,0.00,2128.91,0.00,0.00,0.00,0.00,105885.70,0.00,570.40,0.00,0.00,0.00,0.00,23572.00
13.20,15.00,2.00,1.00,39.88,0.00,0.00,202920.60,0.00,2.08,106647.20,309609.70,13358.50,0.00,271817.10,59.36,0.00,0.00,24351.22,309586.20,23.50,0.01,0.00,2089.86,0.00,0.00,0.00,0.00,104557.30,0.00,593.88,0.00,0.00,0.00,0.00,23757.34
13.30,15.00,3.00,1.00,0.13,0.00,0.00,201933.10,0.00,2.08,105541.00,307476.40,11066.25,0.00,271817.10,61.17,0.00,0.00,24504.60,307449.10,27.25,0.01,0.00,2081.58,0.00,0.00,0.00,0.00,103459.50,0.00,600.99,0.00,0.00,0.00,0.00,23903.61
13.40,15.00,4.00,1.00,0.00,0.00,0.00,201087.20,0.00,2.08,104637.50,305726.80,9206.00,0.00,271817.10,62.86,0.00,0.00,24609.32,305695.30,31.46,0.01,0.00,2085.05,0.00,0.00,0.00,0.00,102552.40,0.00,601.32,0.00,0.00,0.00,0.00,24008.00
13.50,15.00,5.00,1.00,0.13,0.00,0.00,200377.30,0.00,2.08,103899.80,304279.30,7680.25,0.00,271817.10,64.36,0.00,0.00,24685.23,304247.00,32.38,0.01,0.00,2092.05,0.00,0.00,0.00,0.00,101807.80,0.00,599.44,0.00,0.00,0.00,0.00,24085.79
13.60,15.00,6.00,1.00,0.13,0.00,0.00,199789.40,0.00,2.08,103297.90,303089.50,6430.13,0.00,271817.10,65.64,0.00,0.00,24738.86,303051.80,37.76,0.01,0.00,2100.73,0.00,0.00,0.00,0.00,101197.10,0.00,597.76,0.00,0.00,0.00,0.00,24141.10
13.70,15.00,7.00,1.00,0.25,0.00,0.00,199303.90,0.00,2.08,102802.80,302109.00,5412.13,0.00,271817.10,67.25,0.00,0.00,24775.97,302072.50,36.54,0.01,0.00,2109.13,0.00,0.00,0.00,0.00,100693.70,0.00,596.06,0.00,0.00,0.00,0.00,24179.91
13.80,15.00,8.00,1.00,0.13,0.00,0.00,198894.60,0.00,2.08,102392.90,301289.70,4566.63,0.00,271817.10,68.91,0.00,0.00,24801.77,301254.40,35.28,0.01,0.00,2116.46,0.00,0.00,0.00,0.00,100276.40,0.00,594.31,0.00,0.00,0.00,0.00,24207.46
13.90,15.00,9.00,1.00,0.38,0.00,0.00,198553.50,0.00,2.08,102055.10,300611.00,3875.38,0.00,271817.10,70.30,0.00,0.00,24820.12,300582.90,28.07,0.01,0.00,2122.82,0.00,0.00,0.00,0.00,99932.26,0.00,592.51,0.00,0.00,0.00,0.00,24227.61
14.00,15.00,10.00,1.00,0.50,0.00,0.00,198272.10,0.00,2.08,101774.10,300048.80,3301.50,0.00,271817.10,71.43,0.00,0.00,24833.16,300023.20,25.62,0.01,0.00,2127.96,0.00,0.00,0.00,0.00,99646.15,0.00,590.99,0.00,0.00,0.00,0.00,24242.17
14.10,16.00,1.00,1.00,23860.75,0.00,0.00,201258.10,0.00,2.08,106587.10,331708.00,0.00,0.00,307465.30,66.09,0.00,0.00,24160.45,331691.80,16.17,0.00,0.00,2787.21,0.00,0.00,0.00,0.00,103799.90,0.00,478.28,0.00,0.00,0.00,0.00,23682.17
14.20,16.00,2.00,1.00,20493.38,0.00,0.00,202847.90,0.00,2.08,108199.90,331543.30,0.00,0.00,307465.30,62.22,0.00,0.00,23980.91,331508.40,34.92,0.01,0.00,2829.28,0.00,0.00,0.00,0.00,105370.70,0.00,453.49,0.00,0.00,0.00,0.00,23527.42
14.30,16.00,3.00,1.00,17642.50,0.00,0.00,204280.00,0.00,2.08,109527.90,331452.40,0.00,0.00,307465.30,59.66,0.00,0.00,23889.03,331414.00,38.49,0.01,0.00,2835.16,0.00,0.00,0.00,0.00,106692.70,0.00,445.66,0.00,0.00,0.00,0.00,23443.37
14.40,16.00,4.00,1.00,15266.75,0.00,0.00,205523.40,0.00,2.08,110609.40,331401.60,0.00,0.00,307465.30,57.28,0.00,0.00,23846.74,331369.30,32.30,0.01,0.00,2827.46,0.00,0.00,0.00,0.00,107781.90,0.00,444.78,0.00,0.00,0.00,0.00,23401.97
14.50,16.00,5.00,1.00,13294.38,0.00,0.00,206595.10,0.00,2.08,111495.50,331387.00,0.00,0.00,307465.30,55.14,0.00,0.00,23841.07,331361.50,25.52,0.01,0.00,2815.60,0.00,0.00,0.00,0.00,108679.90,0.00,446.68,0.00,0.00,0.00,0.00,23394.38
14.60,16.00,6.00,1.00,11658.12,0.00,0.00,207516.50,0.00,2.08,112221.10,331397.80,0.00,0.00,307465.30,53.28,0.00,0.00,23857.50,331376.10,21.74,0.01,0.00,2803.16,0.00,0.00,0.00,0.00,109418.00,0.00,449.48,0.00,0.00,0.00,0.00,23408.02
14.70,16.00,7.00,1.00,10301.12,0.00,0.00,208309.90,0.00,2.08,112814.20,331427.30,0.00,0.00,307465.30,51.67,0.00,0.00,23886.68,331403.60,23.67,0.01,0.00,2791.83,0.00,0.00,0.00,0.00,110022.40,0.00,452.30,0.00,0.00,0.00,0.00,23434.38
14.80,16.00,8.00,1.00,9162.50,0.00,0.00,208995.70,0.00,2.08,113299.40,331459.60,0.00,0.00,307465.30,50.28,0.00,0.00,23925.32,331440.90,18.71,0.01,0.00,2781.62,0.00,0.00,0.00,0.00,110517.70,0.00,455.35,0.00,0.00,0.00,0.00,23469.97
14.90,16.00,9.00,1.00,8211.50,0.00,0.00,209594.40,0.00,2.08,113698.70,331506.70,0.00,0.00,307465.30,49.09,0.00,0.00,23969.20,331483.60,23.16,0.01,0.00,2772.67,0.00,0.00,0.00,0.00,110926.00,0.00,457.85,0.00,0.00,0.00,0.00,23511.35
15.00,16.00,10.00,1.00,7403.25,0.00,0.00,210116.60,0.00,2.08,114030.10,331552.00,0.13,0.00,307465.30,48.06,0.00,0.00,24018.44,331531.90,20.13,0.01,0.00,2765.02,0.00,0.00,0.00,0.00,111265.10,0.00,460.23,0.00,0.00,0.00,0.00,23558.21
15.10,17.00,1.00,1.00,290.38,0.00,0.00,208167.70,0.00,2.08,110465.60,318925.70,13594.25,0.00,280729.20,50.72,0.00,0.00,24524.59,318898.70,27.01,0.01,0.00,2267.37,0.00,0.00,0.00,0.00,108198.20,0.00,545.98,0.00,0.00,0.00,0.00,23978.61
15.20,17.00,2.00,1.00,47.88,0.00,0.00,207253.70,0.00,2.08,109323.10,316626.80,11115.62,0.00,280729.20,52.19,0.00,0.00,24702.19,316599.20,27.60,0.01,0.00,2232.34,0.00,0.00,0.00,0.00,107090.80,0.00,565.82,0.00,0.00,0.00,0.00,24136.37
15.30,17.00,3.00,1.00,1.00,0.00,0.00,206430.80,0.00,2.08,108400.00,314833.90,9186.25,0.00,280729.20,53.70,0.00,0.00,24834.88,314804.00,29.91,0.01,0.00,2224.94,0.00,0.00,0.00,0.00,106175.10,0.00,573.01,0.00,0.00,0.00,0.00,24261.87
15.40,17.00,4.00,1.00,0.00,0.00,0.00,205723.60,0.00,2.08,107644.50,313370.20,7632.50,0.00,280729.20,55.10,0.00,0.00,24924.18,313340.90,29.26,0.01,0.00,2228.25,0.00,0.00,0.00,0.00,105416.20,0.00,574.69,0.00,0.00,0.00,0.00,24349.49
15.50,17.00,5.00,1.00,0.00,0.00,0.00,205133.50,0.00,2.08,107024.90,312160.50,6359.13,0.00,280729.20,56.35,0.00,0.00,24986.38,312131.00,29.50,0.01,0.00,2234.81,0.00,0.00,0.00,0.00,104790.10,0.00,574.38,0.00,0.00,0.00,0.00,24412.00
15.60,17.00,6.00,1.00,0.00,0.00,0.00,204644.80,0.00,2.08,106520.10,311166.90,5319.63,0.00,280729.20,57.42,0.00,0.00,25030.07,311136.30,30.65,0.01,0.00,2241.88,0.00,0.00,0.00,0.00,104278.20,0.00,573.11,0.00,0.00,0.00,0.00,24456.96
15.70,17.00,7.00,1.00,0.00,0.00,0.00,204233.70,0.00,2.08,106106.20,310342.00,4468.25,0.00,280729.20,58.33,0.00,0.00,25062.87,310318.60,23.38,0.01,0.00,2248.74,0.00,0.00,0.00,0.00,103857.50,0.00,571.67,0.00,0.00,0.00,0.00,24491.19
15.80,17.00,8.00,1.00,0.00,0.00,0.00,203898.10,0.00,2.08,105764.00,309664.20,3764.88,0.00,280729.20,59.08,0.00,0.00,25085.68,309638.80,25.37,0.01,0.00,2254.62,0.00,0.00,0.00,0.00,103509.30,0.00,570.24,0.00,0.00,0.00,0.00,24515.44
15.90,17.00,9.00,1.00,0.13,0.00,0.00,203621.40,0.00,2.08,105480.80,309104.30,3185.00,0.00,280729.20,59.71,0.00,0.00,25102.06,309075.90,28.41,0.01,0.00,2259.73,0.00,0.00,0.00,0.00,103221.00,0.00,569.11,0.00,0.00,0.00,0.00,24532.96
16.00,17.00,10.00,1.00,0.00,0.00,0.00,203390.50,0.00,2.08,105245.20,308637.80,2708.63,0.00,280729.20,60.23,0.00,0.00,25112.94,308611.00,26.82,0.01,0.00,2264.14,0.00,0.00,0.00,0.00,102981.00,0.00,567.87,0.00,0.00,0.00,0.00,24545.07
16.10,18.00,1.00,1.00,4376.75,0.00,0.00,204004.80,0.00,2.08,106305.60,314689.20,16.25,0.00,289641.20,59.47,0.00,0.00,24946.66,314663.60,25.62,0.01,0.00,2431.41,0.00,0.00,0.00,0.00,103874.10,0.00,538.88,0.00,0.00,0.00,0.00,24407.78
16.20,18.00,2.00,1.00,3753.63,0.00,0.00,204286.20,0.00,2.08,106583.30,314625.20,0.50,0.00,289641.20,59.07,0.00,0.00,24898.19,314598.90,26.25,0.01,0.00,2444.03,0.00,0.00,0.00,0.00,104139.20,0.00,532.20,0.00,0.00,0.00,0.00,24365.99
16.30,18.00,3.00,1.00,3241.38,0.00,0.00,204547.40,0.00,2.08,106808.20,314599.00,0.25,0.00,289641.20,58.64,0.00,0.00,24871.22,314571.30,27.71,0.01,0.00,2447.18,0.00,0.00,0.00,0.00,104361.00,0.00,529.59,0.00,0.00,0.00,0.00,24341.62
16.40,18.00,4.00,1.00,2810.50,0.00,0.00,204779.00,0.00,2.08,106990.50,314582.10,0.25,0.00,289641.20,58.22,0.00,0.00,24858.37,314558.00,24.11,0.01,0.00,2446.75,0.00,0.00,0.00,0.00,104543.80,0.00,528.97,0.00,0.00,0.00,0.00,24329.40
16.50,18.00,5.00,1.00,2461.75,0.00,0.00,204979.90,0.00,2.08,107135.70,314579.50,0.00,0.00,289641.20,57.83,0.00,0.00,24855.92,314554.90,24.57,0.01,0.00,2444.88,0.00,0.00,0.00,0.00,104690.80,0.00,529.24,0.00,0.00,0.00,0.00,24326.68
16.60,18.00,6.00,1.00,2176.75,0.00,0.00,205153.30,0.00,2.08,107252.20,314584.40,0.50,0.00,289641.20,57.49,0.00,0.00,24859.36,314558.50,25.84,0.01,0.00,2442.81,0.00,0.00,0.00,0.00,104809.40,0.00,529.50,0.00,0.00,0.00,0.00,24329.86
16.70,18.00,7.00,1.00,1944.25,0.00,0.00,205302.20,0.00,2.08,107344.40,314592.90,0.25,0.00,289641.20,57.19,0.00,0.00,24867.24,314565.90,27.05,0.01,0.00,2440.61,0.00,0.00,0.00,0.00,104903.80,0.00,530.12,0.00,0.00,0.00,0.00,24337.12
16.80,18.00,8.00,1.00,1746.00,0.00,0.00,205431.80,0.00,2.08,107418.90,314598.70,0.25,0.00,289641.20,56.92,0.00,0.00,24877.23,314575.60,23.13,0.01,0.00,2438.83,0.00,0.00,0.00,0.00,104980.00,0.00,530.48,0.00,0.00,0.00,0.00,24346.74
16.90,18.00,9.00,1.00,1590.00,0.00,0.00,205547.10,0.00,2.08,107476.90,314616.20,0.25,0.00,289641.20,56.70,0.00,0.00,24889.67,314587.80,28.35,0.01,0.00,2436.93,0.00,0.00,0.00,0.00,105040.00,0.00,530.99,0.00,0.00,0.00,0.00,24358.68
17.00,18.00,10.00,1.00,1453.75,0.00,0.00,205648.30,0.00,2.08,107523.10,314627.30,0.50,0.00,289641.20,56.50,0.00,0.00,24903.55,314601.70,25.56,0.01,0.00,2435.56,0.00,0.00,0.00,0.00,105087.60,0.00,531.56,0.00,0.00,0.00,0.00,24371.99
17.10,19.00,1.00,1.00,1344.88,0.00,0.00,205738.40,0.00,2.08,107559.20,314644.60,0.38,0.00,289641.20,56.33,0.00,0.00,24917.78,314615.70,28.89,0.01,0.00,2434.38,0.00,0.00,0.00,0.00,105124.80,0.00,531.80,0.00,0.00,0.00,0.00,24385.97
17.20,19.00,2.00,1.00,1248.00,0.00,0.00,205819.30,0.00,2.08,107587.80,314657.20,0.50,0.00,289641.20,56.18,0.00,0.00,24932.65,314630.50,26.64,0.01,0.00,2433.18,0.00,0.00,0.00,0.00,105154.60,0.00,532.32,0.00,0.00,0.00,0.00,24400.33
17.30,19.00,3.00,1.00,1165.38,0.00,0.00,205893.40,0.00,2.08,107610.00,314670.80,0.25,0.00,289641.20,56.05,0.00,0.00,24947.25,314644.70,26.09,0.01,0.00,2432.25,0.00,0.00,0.00,0.00,105177.70,0.00,532.58,0.00,0.00,0.00,0.00,24414.67
17.40,19.00,4.00,1.00,1092.88,0.00,0.00,205961.30,0.00,2.08,107626.70,314682.90,0.25,0.00,289641.20,55.94,0.00,0.00,24962.32,314659.70,23.25,0.01,0.00,2431.31,0.00,0.00,0.00,0.00,105195.40,0.00,533.00,0.00,0.00,0.00,0.00,24429.32
17.50,19.00,5.00,1.00,1034.13,0.00,0.00,206024.40,0.00,2.08,107639.80,314700.40,0.50,0.00,289641.20,55.82,0.00,0.00,24977.56,314675.10,25.30,0.01,0.00,2430.51,0.00,0.00,0.00,0.00,105209.30,0.00,533.30,0.00,0.00,0.00,0.00,24444.26
17.60,19.00,6.00,1.00,977.88,0.00,0.00,206082.60,0.00,2.08,107649.60,314712.10,0.13,0.00,289641.20,55.73,0.00,0.00,24991.82,314688.90,23.28,0.01,0.00,2429.83,0.00,0.00,0.00,0.00,105219.80,0.00,533.47,0.00,0.00,0.00,0.00,24458.36
17.70,19.00,7.00,1.00,931.88,0.00,0.00,206137.10,0.00,2.08,107656.60,314727.60,0.63,0.00,289641.20,55.63,0.00,0.00,25006.57,314704.00,23.58,0.01,0.00,2429.25,0.00,0.00,0.00,0.00,105227.30,0.00,533.80,0.00,0.00,0.00,0.00,24472.76
